id,label,tweet,isVulgar,isNonAscii
857,0,best start to the day! . . . sausage sausagesandwich yum tasty apple porkandapple…,0,1
867,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life April 16, 2015 at 07:0…",0,1
868,0,Hello you ! samsung galaxys8 borderless phone new nice … -OR5x-N_I0/ …,0,1
874,0,Campaign Samsung. samsung campaign work photo job model smile nildosalvatori…,0,1
875,0,Fat Rolls & Cellulite! Kim… news photography fashion health fail tech ipad iphone funny lol,0,1
877,0,Late post but... My iPhone finally came in yesterday! I went with the plus iphone gcu blessed…,0,1
880,0,can u find my  instagram iphoneography iphonesia iphone webstagram instago coffee starbucks irini,0,1
881,0,My Black Friday was a success black friday smartv samsung 46in thanksgiving true…,0,1
883,0,"The Prophet as a Husband . iphone : android : kindle Book March 17, 2017 at 0…",0,1
885,0,Of of of ıcecream cream chocolate apple bananas pineapple strawberry fruitsalad,0,1
890,0,You Only Live Once. picoftheday iphone beard ink tattoo yolo rock Work On…,0,1
896,0,Watch Tyga Squirm Away From Ross… news photography fashion health fail tech ipad iphone funny lol,0,1
908,0,New present! Apple mini cute KateSpade tablet Toronto iPad Yokdale spoiled white…,0,1
914,0,My happy cute Apple family!!! :D loyal Apple Macbook MacbookPro Ipad iPhone6 halloween…,0,1
919,0,Our deal! Thank you Nang Ting. Hahahaha. Love yah. gift cousin phone samsung vsco…,0,1
921,0,"Eeeekkkkk so happy this came today newtoy electronic dream samsung tablet baby home,…",0,1
923,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life February 02, 2017 at 0…",0,1
928,0,We are to announce the Urban Christmas Stickies. appstore imessage urbanplace Stickers apple -store/id1178546215?pt=502389&ct=Twitter&mt=8 …,0,1
930,0,Finally got my cable! And it's 2 meters long:D iamhappy Samsung usbcable excited pretty… -2Q/,0,1
931,0,What more do you need !! jaffacakes food drink smirnoff green apple vodka bunny night…,0,1
933,0,My birthday present from Laura arrived birthday apple appletv 1080p applegeek…,0,1
938,0,Cravings. . . . . . . . . . . vsco instalike vscocam vscoph vscofilter iphone me…,0,1
943,0,"I'm wondering if SamsungBlast in jeans pocket, thank God I'm not Samsung user …",0,1
945,0,You are my man :) Infinity Myman Potd Live Instagood Instalove Samsung Black…,0,1
949,0,APPLE IPHONE 5S LEATHER CASE smart apple iphone style swag cool rawagroup…,0,1
950,0,WIP hpcase samsung note flower cute fun madeforyou handmade craft instacraft By…,0,1
957,0,Welcome to the family future samsung s9 consultancy ilovemyjob bethefirst…,0,1
960,0,Hey dur. ;) cute pretty adorable beautiful girl style makeup awesome moustaches iPhone…,0,1
961,0,Finally! I have a new phone! galaxy samsung muchneeded excited S5 thenextbigthing … -Bkx4/,0,1
969,0,happiness is new gadget gift fromm brotherinlaw SAMSUNG tab3 flying instaddict…,0,1
972,0,UI IOS DESIGN APP IPHONE Beauty Day 002 - Beauty Profile app by on ://dribbble.com/shots/2326768-Day-002-Beauty-Profile-app …,0,1
976,0,Razihel - Bad Boy matzo tiesto edm r3hab rebound life cool ps4 sony xboxone…,0,1
980,1,Suckerrrrr. self selfie suck lollypop candy sweet green apple caramel yum tasty girl…,0,1
981,0,New phonecase (= phonecase case tribal pattern white phone samsung cute beautiful…,0,1
982,0,Thank you grandpa... grandpa gift cellphone Sony Xperia z like likeplease …,0,1
984,0,Valentine in Love With LOVE360 >> ?mt=8 … idol rt daughter quote valentineapp iphone 爱 757,0,1
985,0,No filter needed lavender iphonex portraitmode fave holiday summer dorset floral scent sunshine grow instagram instagood insta instaflower Kingston Lacy ?utm_source=ig_twitter_share&igshid=1w7asrcnt2z8t …,0,1
989,0,Back to my city ... life goodnight music art apple iphoneonly calvinklein hair jesus…,0,1
1001,0,instafunny video antena3 beach las canteras like tv samsung surfing…,0,1
1002,0,CAKE like iphone iphonesia outmagazine photgraphy party pastel good cake tagsforme…,0,1
1005,0,Like a geisha kimono geisha jepang pink beauty makeup hairdo red sephora iphone…,0,1
1010,0,My apple was so happy today . fruit apple life brightside…,0,1
1011,0,Johnson: Will He Shine Or Fizzle On… news photography fashion health fail tech ipad iphone funny lol,0,1
1013,0,iPhone birthday 9 5s apple birthday appleman iloveapple applenerd applecomputers…,0,1
1016,0,edtechteam APVMA braveconversations politas Easter John Clarke ALIA … Sounds Appstore IPhone iPAD LOve,0,1
1017,0,Get 10% off when you order Hard Plastic Shaw... with discount code - TWITTER. Check it out - -plastic-shawn-mendes-case-for-iphone-4?utm_campaign=social_autopilot&utm_source=tweet&utm_medium=tweet … iPhone case,0,1
1022,0,My lovely girl Horse HorseRider It iPhone PhotoOfTheDay CapeTown SouthAfrica…,0,1
1027,0,Iphone charger cable 1M & 2M ebay UK .uk/itm/-/112753356685 … Easter BankHolidayWeekend PianoDay 1yrArticle50 WearAHatDay Yulia Skripal ArianaStansAreSkinny My Dear Melancholy No British Melrose Amazon etsy iphone Samsung pic.twitter.com/zt1C1YwrMa,0,1
1030,0,One of my faves from the High Line walk... nyc highline travel iphone keepup…,0,1
1032,0,So happy life like4like likeforlike random teen tflers iphone instalikes…,0,1
1033,0,Mi nuevo juguete!! My new headphones!! d(-_-)b dj tiesto sony headphones sesion… -BZ8rKkY/,0,1
1035,0,Now Available - Hard Plastic Shaw.... Check it out here - -plastic-shawn-mendes-case-for-iphone-7?utm_campaign=social_autopilot&utm_source=tweet&utm_medium=tweet … iPhone case music discount,0,1
1045,0,Morning holiday çeşme alaçatı izmir sea sun apple enjoy life red summer joy…,0,1
1046,0,We made it! Inbbbox for Dribbble is live. Download from App Store … inbbbox dribbble apple inspirationpic.twitter.com/VSARtCJaYK,0,1
1055,0,~ Muffins ~ chocolate apple cinnamon sweets perfects black&white satisfied sogood…,0,1
1057,0,Goodmorning! selfie me mirror Samsung galaxy awesome G indoor longhair curls… -4/,0,1
1058,0,Reposting : - via •• • • • • wedding goals married marriage horse horses weddingphotography photography photoshoot bride good life nature outside sonya7iii a7iii alpha sony pic.twitter.com/0DYTHiA5w0,0,1
1063,0,Welcome to my life baby muyhappy samsung s9plus morado beautiful amazing…,0,1
1067,0,Power couple. awesome inspire new 2017 apple iphone6s iphone macbookpro magicbar…,0,1
1070,0,"Golden State Warriors Slipped, Then… news photography fashion health fail tech ipad iphone funny lol",0,1
1076,0,｡✷ 𝒜 𝓌𝑒𝓁𝓁-𝓇𝑒𝒶𝒹 𝓌𝓂𝒶𝓃 𝒾𝓈 𝒶 𝒹𝒶𝓃𝑔𝑒𝓇𝓊𝓈 𝒸𝓇𝑒𝒶𝓉𝓊𝓇𝑒. ✷｡ - - - - Trying out my new lens for my Sony a6000 mirrorless photography selfportrait selfie excercise pretty… -eBlWl/?utm_source=ig_twitter_share&igshid=3bnqzytm5jhg …,0,1
1077,0,Long island longisland icetea liit cocktails thankful cranberry igers iphone…,0,1
1079,0,Like and Share if you want this Fast Charger For Iphone iphone sa ... .php/product/pzoz-fast-charger-for-iphone-lighting-cable-original-usb-cabel-for-i6-iphone-6-cable-6s-plus-i5-iphone-5-5s-se-ipad-air-2-ios-10/ …pic.twitter.com/W3IDdq3Yeu,0,1
1082,0,10 Craziest Things Chad Johnson Has… news photography fashion health fail tech ipad iphone funny lol,0,1
1083,0,Happy new year freckles freckles portrait smile closeup snapshot sony a7rii…,0,1
1084,0,Blue Eyes pioneerday parade cute blonde girl blueeyes smile face lausphotography sony…,0,1
1087,0,CaNCaN cat twitter home samsung tumblr tumblr followme pink purple instagram…,0,1
1088,0,"Newphoneselfie, joined by Luca! new phone samsung galaxy core saturday evening dog…",0,1
1089,0,"Finally! A table for FOUR, please? KPub Korean foodporn TheFort Taguig Friends sony…",0,1
1090,0,"Dear Steve Jobs, I love you – wherever you are :-) iPhone life productivity Creative easy mac green Apple computer geek eco",0,1
1091,0,Off to Simala Church. :) LiteShipping ToledoCity Picture2x DateWithBaboo Samsung Toledo…,0,1
1092,0,Black and White easy supereasy panda repost iphone apple fashion selfie … -rDvFXjor2/,0,1
1095,0,promotes iPhone camera portrait mode in an ad made in Greece and we it!! …,0,1
1097,0,new year 2014 cheerful fun smile sweet couple S&M sony maya black party new day..…,0,1
1109,0,birthday apple (couldn’t write the other nicknames ) we began as acquaintances and…,0,1
1115,0,Dark Breakers: Armageddon - -dark-breakers-armageddon-zaschiti-mirnyy-oplot-chelovechestva.html … Андроид Android Games News IOS Apple iPhone,0,1
1119,0,Monday and fresh juice! carrot ginger celery apple yum healthy backontrack … -/,0,1
1121,0,Apple's antennae failure response time & methods are comparable to BP's. “This is the most advanced antenna ever shipped.” apple,0,1
1123,0,Get your Galaxy Note II samsung smartphone black color mine instapic picoftheday… -Nn/,0,1
1129,0,Cleo Dog Can Home Venezuela Caracas Camera Look Sweet ly iPhone Amor Likes… -/,0,1
1130,0,This is what happiness looks like … . . . americanpitbull pitbullblue mexico pet dog smile dogsofinstagram portrait iPhoneX pic.twitter.com/vxDsRxKSej,0,1
1136,0,New tool!!! conspiracyoftheknots sony dsc100rx yeah gear stuff camera sonyrx100 …,0,1
1137,0,Soft & Sweet Crisp Red Apple vegan veganism gold veganlife veganfoodshare pear delicious eat healthy food photooftheday live life share happinessdelivered eat 맛있는 おいしい fruit sweet 안녕하세요 Apple Soft pic.twitter.com/0BFnZANwTY,0,1
1138,0,2 days before Christmas. samsung live laugh life instamood instagood instadaily…,0,1
1142,0,-caption- quote question instapopular igdaily instadaily ig samsungphoto samsung phone…,0,1
1149,0,"Samsung Galaxy Tab 2 (7-Inch, Wi-Fi) by Samsung for $199.00 ?ie=UTF8&camp=213733&creative=393177&creativeASIN=B007P4VOWC&linkCode=shr&tag=httpstwitter.comlindsaytweets1-20 … via Computers Facebook Shopping xxoo M",0,1
1150,0,Our crazy daughter. samsung live laugh life selfie scrump instamood instagood…,0,1
1151,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life July 30, 2017 at 07:00…",0,1
1157,0,Hehehe I got the phone case :-) phonecase samsung galaxy s4 ilovethisthing smiles… -SEx1mp/,0,1
1158,0,"Let's fly. nice delicious art amazing iphone brazil bestoftheday summer ,…",0,1
1163,0,Going down the drain. doubleexposuremumbai . . . . mumbairains monsoon perspective sacredgames inspired color grade cinema photography iphone snapseed edit staircase… ?utm_source=ig_twitter_share&igshid=lc480njpzgg9 …,0,1
1165,0,Wohoooo! Under water ☆ swimming underwater goodmood samsung instandroid instadaily,0,1
1171,0,Bravo Making ‘Odd Mom Out’ Season 2… news photography fashion health fail tech ipad iphone funny lol,0,1
1172,0,"I.e, Apple FINALLY say FUCKyou to POOR niggers?? -mobile-app-offers-custom-comparisons-on-places-to-live.html?_r=1&smid=tw-nytmetro&seid=auto … REAL Trayvon experience!",0,1
1174,0,Two way vocation newyear trip thailand khaoko a6000 ILCE6000 sony vsco snapspeed…,0,1
1176,0,"All white toys, white smoke too igers capetown samsung apple ipadair boss…",0,1
1178,0,No comments march spring photo selfie boy amazing iphone zhytomyr zhitomir nice year good day …pic.twitter.com/7Ty6YGIlHq,0,1
1182,0,now i do love u! iphone5 bear cute bearcase case iphone flawless あまいし Amaishi…,0,1
1185,0,A gift I gave you. . . . adidas iphone cute cool flower beautiful girlfriend…,0,1
1188,0,Special App For valentine 360 photography girl nowplaying poem iphone valentineday 185 ?mt=8 …,0,1
1191,1,I did the update and now my phone doesn’t wanna stay charging... apple iphone ihateupdates,0,1
1192,0,Tea time! iphone twelveskip iphonesia apple tech photooftheday instadaily food… -C/,0,1
1199,0,Moal Boal . . . . . . . . . . . . . . . iphoneography iphoneonly iPhoneography2018 streetphotography iphonephotography mobilephotography mobile iphone apple colors bright … -/?utm_source=ig_twitter_share&igshid=1ijdgqyn7ldeb …,0,1
1201,0,Good day followers. me stitch samsung galaxy note2 tallyweijl instagram instapic…,0,1
1203,1,Apple getting Sued becuase not many app downloading options AppStore Iphone Macbook GetoverApple-store-users-can-bring-an-antitrust-lawsuit-against-apple …,0,1
1205,0,I said bye to my blackberry and now hello to my new phone iPhone six apple excited…,0,1
1206,0,Have a relaxing Saturdayevening & Sunday tweeps … nature Iphone IOS Relaxing,0,1
1211,0,What I doodle in cl$&@*# with doodle cl$&@*# chemistry dead tree hearts iphone…,0,1
1212,0,Loving my new smart phone Samsung S6 Edge black edition smile likes lifestyle…,0,1
1224,0,new apple mac air day! Mac Pro has served fantastically well over last 6+ years and…,0,1
1226,0,Football in the hotel room!! like football arsenal samsung tab tablet galaxy…,0,1
1227,1,When your Mac is dying... apple applestore die rip graphicdesign random …,0,1
1228,0,"If you think I'm not an artist, then fuck you. art artist imamartist ideas apple mac…",0,1
1236,0,metal childhood cute home \m/ beautiful eyes # ....... holidays samsung S3 my phone…,0,1
1238,0,My new iPhone casing! Salamat! first personalized iphone casing nice cool like …,0,1
1243,0,In Stock! Grab yours now! Check out Ultra Slim Clear Soft TPU Silicone Luxury Case Back Cover for iPhone X (Various) .uk/ulk/itm/322965071434 … iphonex southport apple case cover liverpool ebay passion mobile luxury,0,1
1246,0,Goodnight Selfie Me Boy Inked Bed Latergram cute facialhair tattoo iPhone instaboy… -dRYHZ/,0,1
1247,0,Yes! You have to S.M.I.L.E capturedbymyeyes smile photography samsung samsunggalaxy…,0,1
1251,0,The artist splash ankuriview iphoneography shotoniphone mobilephotography jj iphone instagram jj_forum sky ig iphoneography ffiphonesia photooftheday instamood ffinstagood iphoneonly ffigers ffinstagramhub popular bestoftheday … pic.twitter.com/mGcNpXY0M0,0,1
1252,0,"We would like to wish you an amazing day! Make every minute count tls today iphone accessories news life July 31, 2017 at 07:00…",0,1
1253,0,Because all you need is Love . . . sanfo sfo sanfrancisco gay gayness iphone…,0,1
1257,0,Monday morning rain day rain raining rainyday pouring rainydays water clouds cloudy photooftheday puddle umbrella follo4f gloomy photo comment insta follow pic like picoftheday tweet igers iphone rainyweather rainydayz splashpic.twitter.com/XFl5EoSb6i – at Organic Dry Cleaners,0,1
1258,0,new iphone case. guerlain new iphone case iphone4s 4s pink lapetiterobenoir it…,0,1
