id,tweet,isVulgar,emoScore
8266,can not believ i just paid   digit for some button that i had to click just caus my airport was not work   appl,0,0
8267,like and share if you want this light usb cabl for iphon iphon,0,0
8268,on dec sour kingcrowley king kushk ink iphon loud loyalti pothead produc photoftheday music money model ceo beardgang atx singer songwrit wed,0,0
8269,you re a dragon be a dragon selfi gameofthron ringlight daenari targaryen washington usa seattl selfietim iphonographi iphonex portrait aple,0,0
8270,dear appl you suck why would sell someth that can conk off but can not be open to be fix misingmyipod,0,0
8271,thank you panget surpris iphon iphon digit bliss valentin panget sungit,0,0
8272,i am so excit galaxysiv samsung android unpack googl timesquar newyork thursday,0,0
8273,stupid ipod i need inform from an ap but it will not even let me open it gr,0,0
8274,my new mobil phone soni xperia see fun great egypt dubai kuwait moroco,0,0
8275,happi mother  s day love my babi fitmom motiv iphon iger,0,0
8276,child nikon sigma photo iphon iphon digit instagram summer beach brazil riodejaneiro,0,0
8277,photo on the train iphonesia photoftheday instagod iphon ig iphoneon iphon digit j,0,0
8278,me and my mom   me iphon instagram eu like mom cute,0,0
8279,bore samsung lemon milktea yellow food drink bore cute lemon boy,0,0
8280,yeah my next main camera soni digit r came to my hous on the releas day thereleaseday digit soni digit r digit mynextmaincamera myfirstmirorlescamera,0,0
8281,just found out why my phone does not have auto correct appl su samsung for infring of input function iphonesuck,0,0
8282,i like when peopl spam me gold wow iphon guid spam date porn free car hous work nokia ap let the spam begin,0,0
8283,appl are money grabber new sim   more money new adaptor   more money to fork out on new dock station etc,0,0
8284,new ap for iphon for the peopl who sail in itali apstor mobil appl travel,0,0
8285,and why do not you make my digit g not suck so much bad io digit smd appl,1,0
8286,wow the only way i can escap my problem and express my feel i can not even do it appl,0,0
8287,youtub the murder of antoinet chase murder documentari histori of killer videolif like digit like socialmediameisj murderedandchrom silviosanto instasport firmawd iphon,0,0
8288,why would my phone correct i hate to ichat iphon,0,0
8289,selfi lol bore black bad swag bast scr laugh lol lol swagger appl,1,0
8290,uhm who has the swetest best boyfriend ever me iphon text cute boh coupl sweet forev,0,0
8291,go home phone you are drunk   picstitch annoy stupidapl gay somad iphone,0,0
8292,digit time appl got it wrong hello again i can think of quit a few more   macsuck,0,1
8293,earli christma gift iphon digit silver white iphon appl xmas likeakid new toy,0,0
8294,hateapl new appl suit claim galaxi nexus infring on slidetounlock   featur,0,0
8295,itun has stop work on my comput and reinstal it does not fix it this is the most stress thing ever appl,0,0
8296,style iphon chargecord charger origin ilovecas color march inlov fashion,0,0
8297,my phone just delet all me and messag i have not delet them sinc we met i am go to cri appl,0,0
8298,hold on hi motorola here yeah we did not do noth to your phone could not find out what is wrong so we sent it back to you as is,0,0
8299,best iptv server for digit download it now for free and enjoy watch all the channel of the world without pay any fee smartv samsung life video music enjoy peopl,0,0
8300,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow femal n digit,0,0
8301,emmi digit how tv show chose news photographi fashion health failur tech ipad iphon funni lol,0,0
8302,leylah love hike in the austrian alp back to berlin and tour soon alp austria dachshund dackel holiday vacat theberlinexpert iphonex,0,0
8303,pair dtr ap guid user through five step that strengthen love relationship iphon ap,0,0
8304,it is great to know a appl has your back having been loyal for over digit year thank for kill my mobil rig aplesuck,0,0
8305,i wish i did not have to updat to io digit now my ipod will not work fs,0,0
8306,having to pay out for yet anoth iphon digit charger seen as my second one has now broken iphon,0,0
8307,appl charg cabl are the worst if you patch it at one place break at next bend appl cost,0,0
8308,butcher of the board barn short stori kindl edit acrington samsung donaldjtrump digit,0,0
8309,fifa digit digit dtv fifa digit d soni me food playstat digit fun playstat friend ps digit,0,0
8310,made this one in postscript when i was bore photoshop instagram iphon coupl hold hand feel,0,0
8311,sick and tire of appl fuck up their softwar updat i just wana be abl to listen to music on safari bad fixyourshit,1,0
8312,the unit state of food femal friend gratitud ipad iphon blackberri entrepreneur,0,0
8313,the path you take joy peac reflect rememb sky cloud cloudhub skyhub tree gr wrong iphon i,0,0
8314,find out why a profession athlet choos slimclip case as her solut iphon case appl iphon digit bodi,0,0
8315,bond time at appl farm love appl farm japan myson bless solpi,0,0
8316,momi  s present mother day panama present samsung galaxi s perfum flora by guci like,0,0
8317,life is about to start   life flower bud start beauti natur iphon photography,0,0
8318,trendi art gift shop collect pillow journal iphon gift,0,0
8319,hey guy look newapleiphonex digit inch digit gbram money today life twitch birthday sale android window nokia samsung iphon phone smartphon motorola offer bestpric jun digit digit digit digit am,0,0
8320,just spent an hour at the genius bar they brought an asian in and my itun store still does not work,0,0
8321,morn newmob samsung s digit gold woo god bless you father,0,0
8322,happi pup puppi famili photo puglif goldenretriev pug pugsofinstagram golden famili gilbert arizona appl iphonex photographi photoshot photo doggi,0,0
8323,my babi has a new case thank pop bwahahaha justhapi iphon overjoy,0,0
8324,so today i spent digit to get my laptop fix which meant lose all my pictur and song in the process,0,0
8325,and because i was such a good girl this year i am get the macbok pro tonight excit appl,0,1
8326,after xerox and appl lisa came bill w his digit st miss via digit th anniversari microsoft window,0,0
8327,follow on instagram what is up surf fun capetown funni sexi me samsung,0,0
8328,shanen doherti reveal wrinkled news photographi fashion health failur tech ipad iphon funni lol,0,0
8329,soni playstat digit fifa digit game gift christma liveinplay this is the gift like my dad gave me,0,0
8330,go go go playstat digit game residentevil asasinscr digit night friday consola soni,0,0
8331,me and sis tagsforlik com tagsforlik instagod twegram photoftheday iphon,0,0
8332,take a selfi with a fishey len laugh instapictur instagram night samsung,0,0
8333,birthday appl digit year and thank you steve job for this amaz,0,0
8334,like and share if you want this mini dual usb car charger iphon sa,0,0
8335,rt new psychedel iphon digit art skin case by webgrl psychedel | save digit on case get co,0,0
8336,all i want is to upload my photo to save you piec of shit now i have no room in my phone appl,0,0
8337,watch movi with my son and daughter nofilt iphon lg,0,0
8338,good eat ig j me fodporn food iger iphon popular iphon digit tokyo fro  s,0,0
8339,yes no time to get tire when built to inspir look at what we have acquir mlitl digit brezeslc fit nofilt nice music film camera samsung famous black,0,0
8340,tabithazolanski fuck you autocorect it is not even funni anymor iphon autocorect done bad,1,0
8341,realyr w photoboth for iphon ipad date colleg soror singl,0,0
8342,iphon cloud just how can this happen with the best technolog on the planet mom,0,0
8343,gain follow rt this must follow me i follow back follow everyon who rts gain iphon sougofolow femal ti digit,0,0
8344,lol steve job is saudi lol he made appl iphon iphon digit s nice cool steve,0,0
8345,we ask to use your great song in a videoproject with kid and sad our request was reject but why soni  atv,0,0
8346,photo look who s happi with her new pink hard case selfi hardcas samsung s digit kido,0,0
8347,my new iphon instalik instagod likesforlik iger like likeal instaswag,0,0
8348,the ladym appl stairway to fresh galet aux pome for an adventur fill day,0,0
8349,miss the lantern vibe taiwan travelita backpack escap femal life laugh yolo travel moment captur light sony,0,0
8350,new forum pleas help spread the word we are on a mission to help other soni ps digit e digit e digit game nice posit new hey,0,0
8351,it is a killer except at launch the ceo tri to exhibit facial recognit   it would not work someon  s go to get fire,0,0
8352,post workout meal no time to get some real food fruit healthi quick mm mango pear appl,0,0
8353,on the phone with bestfriend cow pig phone iphon,0,0
8354,i have just got my new case union jack flag new case me mirror weird face samsung,0,0
8355,so my phone decid not to work last night today sorri if you tri to get ahold of me,0,0
8356,serious i would rather still have a motorola wing hateio digit hate digit,0,0
8357,did not think id notic the upgrad from the digit gs to the digit that much wrong iphon aloveragain,0,0
8358,mail from the resel my new digit macbok pro final arriv at the store should be here tomorrow or saturday appl mbp,0,0
8359,lebron jame swag swagger sky dog cat sport miami heat iphon new folowm edit sick,0,0
8360,i my appl product macbokpro iphon digit gs   universaldock next stop imac digit smile,0,0
8361,we would like to wish you an amaz day make everi minut count tls today iphon accessori news life march digit digit at digit digit,0,0
8362,oh joy anoth pair of amaz headphon from appl appl headphon,0,0
8363,zebra love for your ipad   iphon get free economi ship on   digit order use code,0,0
8364,i do i my iwatch so much heheh we are both compat   iphon iphon digit iphon digit,0,0
